시도,시군구,읍면,동리,단지코드,단지명,단지분류,법정동주소,우편번호,도로명주소,분양형태,사용승인일,가입일,동수,세대수,분양세대수,임대세대수,임대세대수(공공),임대세대수(민간),관리방식,난방방식,복도유형,시공사,시행사,주택관리업자,주택관리업자 사업자등록번호,일반관리-관리방식,일반관리-인원,경비관리-관리방식,경비관리-인원,경비관리-계약업체,청소관리-관리방식,청소관리-인원,청소관리-계약업체,음식물 처리방법,소독관리-관리방식,소독관리-계약업체,연간소독횟수,소독방법,건물구조,전기-수전용량,전기-세대전기계약방식,전기안전관리자선임여부,화재수신반방식,급수방식,승강기관리-관리방식,승강기(승객용),승강기(화물용),승강기(승객+화물),승강기(장애인),승강기(비상용),승강기(기타),총주차대수,지상주차대수,지하주차대수,CCTV대수,홈네트워크,긴급자동차 출입가능한 출입문,선택한출입문의 주차관제시스템,긴급전용번호판자동인식여부,긴급자동차 출입방법,긴급자동차 즉시통과,관리사무소 주소,관리사무소 연락처,관리사무소 팩스,부대복리시설,최고층수,최고층수(건축물대장상),지하층수,차량보유대수(전체),차량보유대수(전기차),전기충전기설치여부(지상),전기충전기설치여부(지하),전기차전용주차면수(지상),전기차전용주차면수(지하),외부인개방여부(지상),외부인개방여부(지하),이용가능시작시간(지상),이용가능시작시간(지하),이용종료시작시간(지상),이용종료시작시간(지하),전기차충전시설(상세),전기차 충전시설 설치대수(지상),전기차 충전시설 설치대수(지하),입주편의시설
서울특별시,도봉구,,창동,A13275001,창동수산트리플아파트,아파트,서울특별시 도봉구 창동 817 창동수산트리플아파트,1467.0,서울특별시 도봉구 우이천로20길 6,분양,20040630.0,20090813,1,111.0,111.0,0.0,0,0.0,위탁관리,개별난방,계단식,수산건설,수산건설,서림주택관리(주),1278266400,위탁관리,1.0,자치관리,2.0,,자치관리,1.0,,차량수거방식,위탁관리,,2,"도포식,분무식",철골철근콘크리트구조,500,단일계약,위탁선임,P형,부스타방식,위탁관리,4.0,0.0,0.0,0.0,0.0,0.0,120.0,6.0,114.0,28.0,,,,,,가능,서울특별시 도봉구 우이천로 20길 6,029042000,029042090,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",15,15.0,2.0,,,미설치,설치,0.0,3.0,,,시 분,0시 0분,시 분,24시 0분,◆1◆|지하|스탠드형충전기|AC단상 5핀|완속|3|플러그링크|,0.0,3.0,없음
서울특별시,도봉구,,창동,A13204002,창동신도브래뉴,아파트,서울특별시 도봉구 창동 820 창동신도브래뉴,1400.0,서울특별시 도봉구 도봉로136나길 40,분양,20030915.0,20090511,7,456.0,456.0,0.0,0,0.0,위탁관리,개별난방,계단식,신도,미래재건축연합,(주)동우개발,2108124699,위탁관리,5.0,위탁관리,6.0,한국경영관리,위탁관리,5.0,,차량수거방식,위탁관리,,4,도포식,철근콘크리트구조,1300,종합계약,상주선임,R형,부스타방식,위탁관리,11.0,0.0,0.0,0.0,0.0,0.0,611.0,98.0,513.0,52.0,무,정문,유,부,관리자 등이 긴급자동차임을 확인한 후 차단기를 수동으로 개방해 주는 경우,불가능,서울 도봉구 도봉로 136나길 40,029919881,029919882,"관리사무소, 노인정, 어린이놀이터",23,23.0,2.0,645.0,1.0,미설치,설치,0.0,36.0,,입주민전용,시 분,1시 1분,시 분,23시 59분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|36|파워큐브|,0.0,36.0,없음
서울특별시,도봉구,,창동,A13204302,창동신창,아파트,서울특별시 도봉구 창동 810 창동신창,1487.0,서울특별시 도봉구 덕릉로62길 13,분양,19980707.0,20090511,5,609.0,609.0,0.0,0,0.0,위탁관리,중앙난방,복도식,sh공사,sh공사,동우개발,2108124699,위탁관리,5.0,위탁관리,10.0,진성관리,위탁관리,5.0,인동,차량수거방식,위탁관리,와이브이시스템,12,"도포식,분무식",철근콘크리트구조,350,종합계약,위탁선임,P형,고가수조식,위탁관리,9.0,0.0,0.0,0.0,0.0,0.0,321.0,141.0,180.0,73.0,무,정문,유,여,,가능,서울시 도봉구 덕릉로62길13,029921642,029924367,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 자전거보관소",15,16.0,0.0,525.0,6.0,미설치,설치,0.0,6.0,입주민전용,입주민전용,시 분,0시 0분,시 분,23시 0분,◆1◆|지하|벽부형충전기|직접입력|완속|6|나이스|,0.0,6.0,없음
서울특별시,도봉구,,창동,A13204406,창동쌍용,아파트,서울특별시 도봉구 창동 807 창동쌍용,1410.0,서울특별시 도봉구 마들로 551,분양,19970228.0,20090511,15,1352.0,1352.0,0.0,0,0.0,위탁관리,지역난방,계단식,쌍용건설(주),쌍용건설,한국주택시설관리(주),2138122157,위탁관리,12.0,위탁관리,15.0,(주)탄천산업,위탁관리,12.0,,음식물쓰레기종량제,위탁관리,,12,"도포식,분무식,기구부착식",철근콘크리트구조,3100,종합계약,상주선임,R형,고가수조식,위탁관리,29.0,0.0,29.0,0.0,0.0,0.0,1486.0,418.0,1068.0,203.0,무,정문,무,,,가능,서울시 도봉구 마들로 551,029068156,029945311,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 자전거보관소",24,24.0,0.0,1864.0,41.0,미설치,설치,0.0,16.0,,입주민전용,,0시 0분,,23시 59분,"◆1◆|지하|스탠드형충전기|AC단상 5핀|급속|1|에버온|,◆2◆|지하|벽부형충전기|AC단상 5핀|완속|50|에버온,케이차저 외|",0.0,51.0,없음
서울특별시,도봉구,,창동,A13204404,창동아이파크(창동2.3차현대),아파트,"서울특별시 도봉구 창동 816,서울특별시 도봉구 창동 815 창동아이파크(창동2.3차현대)",1409.0,서울특별시 도봉구 도봉로136길 111,분양,20010614.0,20090511,11,797.0,797.0,0.0,0,0.0,위탁관리,개별난방,계단식,현대산업개발,현대산업개발,광인산업(주),2118612532,위탁관리,7.0,자치관리(직영),8.0,,위탁관리,9.0,,차량수거방식,위탁관리,,12,-,철근콘크리트구조,2950,단일계약,상주선임,R형,부스타방식,위탁관리,19.0,0.0,0.0,0.0,0.0,0.0,1000.0,152.0,848.0,211.0,무,정문,무,,,가능,서울시도봉구도봉로136길111,029022762,029022763,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",25,25.0,2.0,1000.0,50.0,미설치,설치,0.0,5.0,,입주민전용,,0시 0분,,0시 0분,"◆1◆|지하|스탠드형충전기|DC차데모 10핀|급속|1|한국전력공사|,◆2◆|지하|스탠드형충전기|DC콤보 7핀|완속|4|한국전력공사|",0.0,5.0,없음
서울특별시,도봉구,,창동,A13290105,창동주공18단지,아파트,"서울특별시 도봉구 창동 31,서울특별시 도봉구 창동 30 창동주공18단지",1420.0,"서울특별시 도봉구 노해로70길 126,서울특별시 도봉구 노해로70길 119",분양,19881026.0,20090511,13,910.0,910.0,0.0,0,0.0,위탁관리,지역난방,혼합식,주택공사,주택공사,한국주택관리(주),2138122157,위탁관리,10.0,위탁관리,8.0,강일기업,위탁관리,6.0,,음식물쓰레기종량제,위탁관리,,4,"도포식,분무식",철근콘크리트구조,1850,단일계약,상주선임,P형,부스타방식,위탁관리,9.0,0.0,0.0,0.0,0.0,0.0,450.0,450.0,0.0,80.0,무,정문,무,,,가능,서울시 도봉구 노해로 70길 126,029000414,029000492,"관리사무소, 노인정, 보육시설, 어린이놀이터, 자전거보관소",15,15.0,1.0,711.0,7.0,설치,미설치,6.0,0.0,입주민전용,,0시 0분,,23시 59분,,"◆1◆|지상|스탠드형충전기|AC3상 7핀|급속|1|한전|,◆2◆|지상|벽부형충전기|AC단상 5핀|완속|5|차지비|",6.0,0.0,없음
서울특별시,도봉구,,창동,A13290107,창동주공19단지,아파트,"서울특별시 도봉구 창동 33,서울특별시 도봉구 창동 27 창동주공19단지",1417.0,"서울특별시 도봉구 노해로70길 54,서울특별시 도봉구 노해로70길 19",분양,19881125.0,20090511,12,1764.0,1764.0,0.0,0,0.0,위탁관리,지역난방,혼합식,한신공영,대한주택공사,남경종합관리(주),2098139853,위탁관리,13.0,위탁관리,32.0,예주산업,위탁관리,18.0,,차량수거방식,위탁관리,,4,"도포식,분무식",철근콘크리트구조,2700,단일계약,상주선임,P형,부스타방식,위탁관리,27.0,0.0,0.0,0.0,0.0,0.0,1073.0,1073.0,0.0,54.0,무,정문,무,,,가능,서울시 도봉구 노해로 70길 37(창4동 33),029950418,029999809,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",15,15.0,0.0,18.0,18.0,설치,미설치,4.0,0.0,입주민전용,,0시 0분,시 분,0시 0분,시 분,"◆1◆|지상|스탠드형충전기|직접입력|급속|2|한국전력|,◆2◆|지상|스탠드형충전기|직접입력|완속|2|한국전력|,◆3◆|지상|스탠드형충전기|직접입력|완속|18|파킹클라우드|",22.0,0.0,없음
서울특별시,도봉구,,창동,A13290809,창동주공1단지,아파트,서울특별시 도봉구 창동 305 창동주공1단지,1427.0,서울특별시 도봉구 해등로 113,분양,19900906.0,20090511,6,808.0,808.0,0.0,0,0.0,위탁관리,개별난방,복도식,대한주택공사,대한주택공사,율산개발 유한회사,1288114567,위탁관리,6.0,위탁관리,14.0,주식회사 동익,위탁관리,6.0,,음식물쓰레기종량제,위탁관리,,12,"도포식,분무식",철근콘크리트구조,1250,단일계약,상주선임,P형,부스타방식,위탁관리,10.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,0.0,26.0,무,정문,무,,,가능,서울시 도봉구 해등로 113(창5동 305),029051694,029066512,"관리사무소, 노인정, 자전거보관소",15,15.0,0.0,612.0,7.0,설치,미설치,7.0,0.0,,,24시 분,시 분,24시 분,시 분,◆1◆|지상|스탠드형충전기|AC단상 5핀|완속|7|한국전자금융 나이스차저|,7.0,0.0,없음
서울특별시,도봉구,,창동,A13204508,창동주공2단지,아파트,서울특별시 도봉구 창동 316 창동주공2단지,1404.0,서울특별시 도봉구 해등로12길 44,분양,19900712.0,20090511,5,750.0,750.0,0.0,0,0.0,위탁관리,개별난방,복도식,대한주택공사,대한주택공사,서일개발(주),2158112581,위탁관리,6.0,위탁관리,12.0,(주)혜진종합관리,위탁관리,4.0,나라개발시스템(주),음식물쓰레기종량제,위탁관리,(주)우미종합,12,"도포식,분무식",철근콘크리트구조,1700,단일계약,상주선임,P형,부스타방식,위탁관리,8.0,0.0,0.0,0.0,0.0,0.0,313.0,313.0,0.0,47.0,무,정문,무,,,가능,서울시 도봉구 해등로 12길 44,029030283,029021495,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",15,15.0,0.0,313.0,4.0,설치,미설치,0.0,0.0,입주민전용,,0시 0분,시 분,24시 0분,시 분,◆1◆|지상|스탠드형충전기|AC단상 5핀|완속|7|한국전자금융(주)|,7.0,0.0,없음
서울특별시,도봉구,,창동,A13204105,창동주공3단지,아파트,"서울특별시 도봉구 창동 347,서울특별시 도봉구 창동 350 창동주공3단지",1421.0,"서울특별시 도봉구 해등로 50,서울특별시 도봉구 해등로 49",분양,19900906.0,20090511,32,2856.0,2856.0,0.0,0,0.0,위탁관리,지역난방,복도식,sh 공사,sh 공사,대승종합관리(주),1288114645,위탁관리,19.0,위탁관리,56.0,예주산업,위탁관리,18.0,예주산업,음식물쓰레기종량제,위탁관리,세영에이앤씨,12,"도포식,독이식",철근콘크리트구조,5350,단일계약,상주선임,P형,부스타방식,위탁관리,37.0,0.0,0.0,0.0,0.0,0.0,1107.0,1107.0,0.0,212.0,무,지상주차장,무,,,가능,서울 도봉구 해등로 50 창동 주공 3단지 아파트,029047497,029927496,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",15,15.0,0.0,2300.0,18.0,설치,미설치,4.0,0.0,입주민전용,,0시 1분,시 분,23시 59분,시 분,◆1◆|지상|스탠드형충전기|AC3상 7핀|완속|4|에버온|,4.0,0.0,없음
서울특별시,도봉구,,창동,A13204104,창동주공4단지,아파트,"서울특별시 도봉구 창동 380,서울특별시 도봉구 창동 373 창동주공4단지",1424.0,서울특별시 도봉구 덕릉로 349,분양,19911112.0,20090511,10,1710.0,1710.0,0.0,0,0.0,위탁관리,중앙난방,복도식,대한주택공사,대한주택공사,세화종합관리(주),2158155635,위탁관리,13.0,자치관리(직영),22.0,,위탁관리,10.0,진성관리,차량수거방식,위탁관리,태양지앤씨,4,-,철근콘크리트구조,2500,단일계약,상주선임,R형,부스타방식,위탁관리,20.0,0.0,0.0,0.0,0.0,0.0,513.0,513.0,0.0,20.0,무,정문,유,부,긴급자동차가 출입가능하도록 사전에 차량번호를 출입가능차량명부에 등록하는 경우,가능,서울특별시 도봉구 덕릉로355-8 창동주공4단지 관리사무소,029988642,029077964,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",15,15.0,0.0,0.0,0.0,설치,미설치,11.0,0.0,입주민전용,,0시 0분,시 분,0시 0분,시 분,◆1◆|지상|스탠드형충전기|AC단상 5핀|완속|11|한국전자금융(주)|,11.0,0.0,없음
서울특별시,도봉구,,창동,A13204205,창동태영데시앙,아파트,서울특별시 도봉구 창동 819 창동태영데시앙,1461.0,서울특별시 도봉구 도봉로110다길 51,분양,20030714.0,20090511,15,958.0,958.0,0.0,0,0.0,위탁관리,개별난방,계단식,태영,(주)아시아디벨로퍼,율산개발(주),1288114567,위탁관리,8.0,위탁관리,8.0,911무인경비시스템,위탁관리,11.0,두원에이엔,음식물쓰레기종량제,위탁관리,우원방재,12,분무식,철근콘크리트구조,4300,단일계약,상주선임,R형,부스타방식,위탁관리,24.0,0.0,0.0,0.0,0.0,0.0,1103.0,97.0,1006.0,193.0,유,정문,유,여,,가능,서울특별시 도봉구 도봉로110다길 51,029948901,029948902,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 자전거보관소",21,21.0,2.0,244.0,3.0,미설치,설치,0.0,5.0,,입주민전용,시 분,23시 59분,시 분,23시 59분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|5|지엔텍|,0.0,5.0,없음
서울특별시,도봉구,,창동,A13204003,창동한승미메이드,아파트,서울특별시 도봉구 창동 824 창동한승미메이드,1481.0,서울특별시 도봉구 덕릉로60길 164-13,분양,20040625.0,20140527,1,135.0,135.0,0.0,0,0.0,위탁관리,개별난방,계단식,한승,한승,인동종합관리 주식회사,2178136920,위탁관리,1.0,위탁관리,2.0,주식회사 인동,위탁관리,1.0,주식회사 인동,차량수거방식,위탁관리,한국종합방재,12,분무식,블록구조,650,단일계약,위탁선임,P형,부스타방식,위탁관리,5.0,0.0,5.0,0.0,0.0,0.0,166.0,38.0,128.0,28.0,무,정문,무,,,가능,서울 도봉구 덕릉로 60길164-13,029918213,029918214,"관리사무소, 노인정, 자전거보관소, 기타",15,15.0,1.0,200.0,10.0,미설치,설치,0.0,4.0,,입주민전용,시 분,24시 0분,시 분,0시 0분,◆1◆|지하|이동형충전기|AC단상 5핀|완속|4|홈앤서비스|,0.0,4.0,없음
서울특별시,도봉구,,창동,A13292002,창동한신,아파트,서울특별시 도봉구 창동 621-69 창동한신,1459.0,서울특별시 도봉구 도봉로110다길 5,분양,20020709.0,20090511,3,202.0,202.0,0.0,0,0.0,위탁관리,개별난방,계단식,(주)한신공영,현대맨션재건축주택조합,(주)신원티엠씨(TMC),1238172714,위탁관리,4.0,위탁관리,3.0,남광개발,위탁관리,3.0,,음식물쓰레기종량제,위탁관리,덕정,12,"도포식,분무식,독이식",철근콘크리트구조,900,단일계약,위탁선임,P형,부스타방식,위탁관리,6.0,0.0,0.0,0.0,0.0,0.0,331.0,109.0,222.0,64.0,유,정문,유,부,관리자 등이 긴급자동차임을 확인한 후 차단기를 수동으로 개방해 주는 경우,불가능,서울시 도봉구 도봉로110다길 5,029027878,029027879,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 자전거보관소",19,19.0,1.0,267.0,3.0,설치,설치,9.0,2.0,입주민전용,입주민전용,0시 0분,0시 0분,23시 0분,23시 0분,"◆1◆|지하|스탠드형충전기|AC단상 5핀|완속|2|주)차지비|,◆2◆|지상|스탠드형충전기|AC3상 7핀|완속|9|LGU+|",9.0,2.0,없음
서울특별시,도봉구,,창동,A10024782,창동한신아파트,,서울특별시 도봉구 창동 451 창동한신아파트,1474.0,서울특별시 도봉구 덕릉로60바길 17,분양,19990408.0,20200716,1,121.0,121.0,0.0,0,0.0,위탁관리,개별난방,혼합식,한신공영주식회사,한신공영주식회사,주식회사 동우개발,2108124699,위탁관리,1.0,위탁관리,3.0,동우대발,위탁관리(직영+위탁),1.0,동우개발,음식물쓰레기종량제,위탁관리,한국종합방제,12,"분무식,기구부착식,독이식",철근콘크리트구조,23,단일계약,위탁선임,P형,고가수조식,위탁관리,3.0,0.0,0.0,0.0,0.0,0.0,97.0,28.0,69.0,24.0,유,정문,무,,,가능,서울시 도봉구 덕릉로 60바길 21,029962252,029962267,"관리사무소, 노인정, 자전거보관소",12,12.0,2.0,130.0,7.0,설치,설치,1.0,4.0,입주민전용,입주민전용,24시 0분,24시 0분,24시 0분,24시 0분,"◆1◆|지상|벽부형충전기|AC단상 5핀|완속|1|에버온|,◆2◆|지하|벽부형충전기|AC단상 5핀|완속|3|에버온|,◆3◆|지하|스탠드형충전기|AC단상 5핀|완속|1|한전|",1.0,4.0,없음
서울특별시,도봉구,,창동,A13204503,창동현대,아파트,서울특별시 도봉구 창동 813 창동현대,1402.0,서울특별시 도봉구 해등로16길 12,분양,20000508.0,20090511,2,205.0,205.0,0.0,0,0.0,위탁관리,개별난방,혼합식,현대건설(주),한국산업은행연합직장주택조합,우리관리(주),1148123107,위탁관리,4.0,위탁관리,2.0,한국보안컨설팅,위탁관리,2.0,(주)정광기업,음식물쓰레기종량제,위탁관리,굿에어테크,4,분무식,철근콘크리트구조,932,단일계약,상주선임,P형,부스타방식,위탁관리,4.0,0.0,0.0,0.0,0.0,0.0,204.0,11.0,193.0,28.0,무,정문,무,,,가능,서울시 도봉구 해등로 16길 12,029979683,0264359683,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",18,18.0,2.0,232.0,5.0,설치,설치,2.0,8.0,입주민전용,입주민전용,0시 0분,0시 0분,23시 0분,23시 0분,"◆1◆|지하|벽부형충전기|AC단상 5핀|완속|8|(주)클린일렉스|,◆2◆|지상|스탠드형충전기|AC단상 5핀|완속|2|(주)차지비|",2.0,8.0,없음
서울특별시,도봉구,,창동,A13204402,창동현대4차아이파크,아파트,서울특별시 도봉구 창동 818 창동현대4차아이파크,1410.0,서울특별시 도봉구 노해로69가길 54,분양,20030529.0,20090511,4,202.0,202.0,0.0,0,0.0,위탁관리,개별난방,계단식,현대산업개발(주),(주)플러스건설,우리관리(주),1148123107,위탁관리,4.0,위탁관리,4.0,한국보안컨설팅(주),위탁관리,2.0,(주)우리관리,음식물쓰레기종량제,위탁관리,(주)청정티엠에스,12,분무식,철근콘크리트구조,1150,단일계약,위탁선임,R형,부스타방식,위탁관리,4.0,0.0,2.0,1.0,0.0,0.0,329.0,50.0,279.0,62.0,무,정문,무,,,가능,서울시 도봉구 노해로 69가길 54,029901871,029901873,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 자전거보관소",15,15.0,2.0,285.0,5.0,설치,미설치,7.0,0.0,입주민전용,,0시 1분,,23시 59분,,◆1◆|지상|스탠드형충전기|AC단상 5핀|완속|7|차지비|,7.0,0.0,없음
서울특별시,도봉구,,창동,A13292501,창동현대타운(주복),아파트,서울특별시 도봉구 창동 812 창동현대타운(주복),1455.0,서울특별시 도봉구 도봉로114길 22-8,분양,19990922.0,20090511,1,158.0,158.0,0.0,0,0.0,위탁관리,개별난방,복도식,현대건설,현대건설,(주)덕우,1278163880,위탁관리,2.0,위탁관리,3.0,주)덕우,자치관리(직영),2.0,,음식물쓰레기종량제,위탁관리,(주)21세기매니지먼트,12,도포식,철근콘크리트구조,522,단일계약,위탁선임,P형,고가수조식,위탁관리,3.0,0.0,0.0,0.0,0.0,0.0,175.0,172.0,3.0,40.0,무,지하주차장,유,여,,가능,도봉구 도봉로 114길 22-8,029929885,029929886,"관리사무소, 노인정, 자전거보관소",12,12.0,3.0,150.0,5.0,미설치,설치,0.0,4.0,,입주민전용,,23시 59분,,23시 59분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|4|이지차저|,0.0,4.0,없음
